"S1","S2"
76,73
76,82
84,93
79,94
83,84
93,80
83,78
78,93
81,76
73,85
65,87
85,84
74,82
78,76
85,84
66,78
64,77
84,85
80,77
67,74
76,86
81,80
59,88
89,85
93,68
70,78
69,75
74,93
79,89
80,72
85,73
78,90
77,78
86,75
94,68
86,63
94,71
85,72
76,88
74,77
60,74
81,79
73,85
93,79
84,73
81,87
83,66
78,92
71,82
81,72
97,80
92,86
80,89
86,85
102,99
76,77
73,74
78,71
97,79
80,73
90,80
76,71
82,78
79,89
71,84
69,91
72,69
78,66
86,75
78,74
64,76
73,92
77,88
89,74
77,72
86,89
72,85
83,75
68,89
84,69
89,75
92,82
88,91
78,66
84,95
70,84
78,90
81,71
76,75
92,71
93,82
84,93
86,76
86,83
63,82
80,80
88,85
79,79
66,92
85,79
78,92
80,69
77,83
97,103
86,75
79,71
83,65
77,60
89,71
86,82
63,66
81,81
68,101
100,80
78,82
71,65
89,68
88,91
77,92
79,71
81,98
76,89
86,79
79,68
64,94
72,78
74,86
86,83
95,91
71,91
79,80
76,74
71,70
91,77
62,83
83,72
71,79
75,85
76,75
73,85
68,74
75,81
77,68
76,83
76,86
76,73
69,81
85,59
62,75
91,76
81,71
78,81
67,92
95,77
79,69
73,68
75,71
64,87
72,97
73,98
73,70
59,71
78,79
80,85
64,87
67,90
68,74
81,79
79,86
73,78
88,83
74,85
69,73
85,71
77,84
86,91
78,82
80,73
83,77
63,96
70,67
87,94
74,77
87,73
74,78
85,88
77,89
81,89
68,77
68,87
76,78
80,76
88,71
73,80
93,93
67,75
98,80
78,85
78,88
71,90
78,82
65,81
98,85
89,88
68,83
95,69
70,75
82,68
73,91
91,70
81,87
74,71
63,78
93,72
81,80
83,79
75,82
68,79
72,68
97,90
77,99
96,90
74,79
67,92
90,79
83,79
58,86
73,85
82,81
86,86
84,85
80,78
66,103
82,71
82,78
81,74
72,86
72,65
87,86
73,82
75,74
78,84
75,73
82,85
67,84
75,81
81,88
88,84
98,84
65,94
86,76
77,83
70,85
64,51
78,88
88,79
85,78
84,74
93,97
81,86
72,74
96,87
89,85
83,74
79,78
80,91
87,87
80,66
71,89
84,82
80,67
72,74
87,66
65,79
83,66
77,89
76,91
98,74
75,63
75,77
60,80
96,84
77,70
78,84
89,71
89,69
93,78
75,75
82,78
78,81
72,72
88,85
73,84
88,84
95,85
95,88
79,67
92,71
83,81
76,82
95,69
70,84
83,85
83,67
80,81
78,81
79,75
72,72
96,80
75,89
76,80
66,94
78,81
69,72
77,75
75,80
93,67
83,77
80,88
94,87
78,69
70,86
73,84
77,86
97,80
78,72
81,91
81,78
87,85
76,79
83,69
84,88
93,83
78,81
86,60
81,69
78,97
94,71
82,72
80,86
80,78
89,75
78,84
85,93
92,95
91,88
92,70
78,80
82,78
88,80
90,86
86,73
76,68
77,88
74,96
62,82
67,81
81,77
87,80
91,72
81,77
85,71
82,76
82,89
66,85
89,79
94,70
59,90
79,92
80,73
79,93
81,85
84,90
72,88
85,74
82,74
73,96
75,69
82,73
82,62
86,83
72,93
75,88
77,66
86,85
76,72
70,60
77,84
62,81
92,77
87,80
88,75
86,74
63,61
72,79
66,91
84,74
83,98
67,84
83,77
73,92
72,96
84,88
74,79
76,65
67,69
65,68
80,87
88,99
83,92
88,85
72,83
71,82
87,77
73,98
94,76
83,74
71,76
75,88
80,80
80,62
85,80
72,75
91,80
88,94
91,72
77,97
89,71
78,86
84,84
89,84
73,73
92,76
78,71
82,65
86,79
76,74
84,72
79,77
81,83
76,82
66,89
74,105
82,90
78,93
81,94
83,78
84,68
79,92
92,88
82,77
80,80
72,67
81,90
100,71
82,72
89,80
87,73
85,83
74,73
82,96
86,79
79,90
75,88
73,83
80,86
84,71
104,84
86,88
92,81
62,71
78,90
70,88
79,84
76,68
86,75
78,72
91,65
90,84
80,83
87,80
87,96
88,79
60,81
74,95
80,73
79,72
78,73
77,84
99,83
94,86
82,97
87,81
84,82
88,88
72,94
73,81
89,91
67,72
72,94
74,85
69,83
80,82
90,70
66,78
75,63
93,84
72,69
76,81
73,86
77,90
75,72
76,76
76,71
68,78
73,80
69,74
86,81
84,84
80,73
90,80
76,81
84,93
80,75
89,86
83,73
83,83
81,72
91,75
82,86
70,85
97,73
87,67
70,72
64,79
86,72
101,74
93,67
76,93
75,78
91,65
68,69
90,87
82,83
87,92
74,69
73,62
75,84
86,72
73,78
81,81
76,61
83,82
84,77
79,85
82,93
65,82
74,69
68,88
83,83
96,72
81,79
64,79
73,86
84,87
68,86
94,64
72,77
85,94
63,90
75,86
74,83
74,93
85,89
74,76
72,86
78,75
84,86
80,75
75,69
67,76
82,65
74,81
72,90
84,90
85,78
84,78
69,90
67,97
71,106
84,72
76,81
86,69
92,77
83,70
66,96
92,89
70,94
68,97
73,83
73,96
85,84
82,81
76,73
80,87
91,88
72,76
76,66
94,79
93,74
84,73
79,82
84,61
87,70
79,68
80,77
79,85
100,86
86,77
80,86
70,67
80,86
87,74
77,78
81,69
76,67
82,82
79,77
75,76
64,72
81,83
75,81
70,73
81,80
72,97
96,72
71,87
81,84
78,68
88,87
87,78
90,74
84,79
94,99
77,88
86,82
82,78
82,71
66,66
72,72
90,84
86,78
85,86
82,51
82,83
73,81
84,89
88,86
77,89
78,81
74,76
99,91
90,93
71,61
81,85
71,83
66,93
61,81
67,79
75,78
65,64
79,65
77,75
69,75
88,78
79,86
75,74
87,89
102,94
68,85
66,84
95,87
84,75
84,75
97,76
86,56
81,77
97,79
81,82
76,88
79,69
76,85
61,90
93,67
85,82
80,88
94,81
67,89
89,73
93,79
76,74
72,90
75,85
88,98
76,69
85,76
80,80
70,79
98,87
87,102
77,81
83,62
77,75
77,71
94,75
79,79
71,82
78,89
71,78
82,82
73,91
81,69
76,81
94,71
87,80
89,96
89,74
50,47
70,83
73,81
83,76
79,88
86,93
94,106
82,78
90,83
84,75
79,67
67,77
74,88
78,88
60,106
80,74
72,88
89,77
85,76
78,83
85,89
77,82
87,73
83,80
79,87
67,87
77,75
95,89
91,82
102,96
89,75
63,63
72,71
83,88
76,88
62,76
74,97
65,85
85,88
103,57
74,85
79,82
85,85
99,77
81,80
77,65
89,84
75,86
83,81
80,96
83,83
79,90
69,90
81,76
74,86
79,67
94,87
79,77
85,91
82,77
80,85
79,73
84,62
64,89
85,87
82,72
79,97
86,73
83,74
87,65
90,78
88,88
100,72
80,75
68,79
77,77
85,71
81,87
79,77
85,86
87,94
83,83
78,76
81,75
85,82
89,85
79,74
80,87
81,80
86,71
71,85
87,65
86,83
91,91
83,80
75,97
81,89
101,70
75,87
73,80
70,81
84,71
83,91
77,62
89,89
82,76
85,85
80,68
65,93
78,86
81,82
80,80
89,83
77,68
85,79
79,75
67,88
91,91
68,67
88,85
93,93
77,84
85,76
83,73
81,81
80,75
70,72
72,87
58,84
95,70
87,86
76,75
77,81
81,90
84,76
95,75
89,84
71,84
81,75
85,88
79,82
79,77
81,81
81,78
100,78
83,93
80,72
77,81
86,71
92,72
83,77
81,100
93,94
93,63
61,75
77,77
68,79
85,74
63,99
80,74
73,63
87,73
92,75
81,78
74,99
80,63
82,62
72,73
83,86
77,80
92,73
92,77
80,89
70,88
78,77
93,74
69,54
76,83
85,75
83,67
93,78
92,77
90,87
86,78
99,80
85,81
80,73
72,75
88,91
60,71
82,68
92,80
83,78
78,77
92,60
74,95
77,80
94,73
103,85
64,101
88,79
79,83
84,73
78,79
76,66
81,70
111,83
93,86
75,91
84,78
96,93
81,79
80,92
74,94
84,80
76,92
84,75
77,87
91,93
85,72
63,78
87,67
88,94
81,64
93,85
86,87
88,86
88,81
71,76
72,87
85,68
74,94
73,94
85,77
71,82
93,81
93,92
73,66
75,88
69,70
72,76
88,74
74,76
75,76
70,81
70,81
75,78
78,81
93,70
71,75
68,79
77,106
84,83
88,65
82,79
65,87
65,87
79,80
82,81
87,102
79,73
65,82
88,85
89,78
88,69
70,79
90,76
82,96
80,101
78,69
84,77
81,71
86,60
90,71
92,84
82,114
71,84
71,76
91,70
87,85
83,59
76,69
68,75
88,85
75,82
94,88
81,70
82,92
88,88
83,78
66,96
100,88
80,74
96,84
91,90
82,75
80,71
76,79
90,86
83,84
87,88
95,78
73,74
70,67
82,83
82,76
93,94
88,82
85,79
93,67
70,76
78,84
79,75
69,82
75,77
74,88
91,81
79,74
87,79
86,78
71,87
83,92
69,69
77,86
78,77
71,84
78,87
87,71
83,74
72,85
79,86
76,75
91,81
86,72
97,85
83,88
80,82
90,86
81,85
91,105
93,64
96,84
71,90
84,81
78,76
79,70
69,89
74,62
80,73
89,79
80,57
82,83
84,85
74,86
65,81
80,85
78,71
75,76
81,86
76,74
86,84
88,72
71,87
77,95
70,88
80,91
80,93
85,70
79,71
76,84
75,78
74,75
80,84
66,77
63,78
68,83
91,78
81,90
108,80
83,90
68,76
79,82
77,85
81,76
74,79
78,85
85,103
76,88
70,64
95,64
81,85
75,76
83,76
87,87
86,92
85,71
76,96
77,73
80,72
85,87
84,67
78,91
73,60
69,61
94,81
83,82
79,74
96,80
73,71
67,79
62,83
74,94
87,87
61,81
89,72
66,90
80,74
69,89
95,83
84,74
77,89
85,92
84,93
81,82
77,73
92,58
80,97
87,78
78,89
68,68
90,65
70,95
84,92
98,80
83,89
72,84
71,86
84,66
77,90
72,78
90,74
78,81
81,87
88,88
66,79
81,80
83,75
77,75
70,89
78,91
81,76
74,83
80,83
82,82
72,71
67,76
103,86
71,76
82,77
70,72
82,74
87,92
85,77
80,89
67,94
66,76
90,81
77,80
87,79
72,89
69,81
90,73
89,88
80,92
83,73
80,83
65,90
79,74
79,82
86,77
96,77
86,79
75,74
72,78
85,88
77,82
67,74
79,64
77,71
81,70
90,85
72,85
79,91
79,88
89,81
83,80
79,84
80,71
82,69
81,77
88,65
85,74
85,76
80,83
76,83
74,84
75,94
72,68
71,79
72,76
87,69
68,71
82,86
62,83
81,75
72,84
89,87
84,70
92,71
77,74
76,81
80,100
85,63
85,83
92,85
92,73
68,90
82,81
76,86
78,78
82,82
79,85
85,88
91,72
79,74
66,86
68,71
80,83
89,80
81,89
82,81
82,73
83,81
95,76
65,78
68,68
80,84
73,82
72,92
76,88
65,77
66,87
90,90
87,68
80,87
91,91
86,76
90,75
65,80
78,79
75,70
74,84
86,74
81,97
64,73
81,83
88,74
85,83
96,78
95,92
79,88
83,78
80,68
91,81
86,86
74,79
66,82
86,69
93,64
92,91
79,78
79,78
83,61
76,79
93,78
104,104
87,79
100,68
99,93
72,81
72,73
73,85
82,87
92,72
78,71
92,74
68,79
78,76
99,81
99,81
83,99
75,78
88,79
72,79
79,77
71,87
77,89
90,94
89,84
81,81
74,62
75,60
82,76
71,70
72,76
80,82
80,70
100,61
82,85
74,82
70,82
77,86
75,86
72,62
91,77
83,76
68,90
93,78
81,74
86,83
58,79
84,80
87,88
79,86
81,71
79,88
79,80
84,93
76,74
73,73
77,89
80,81
79,83
81,92
74,79
75,80
70,88
81,77
72,72
98,81
82,89
84,73
91,75
86,76
69,64
90,82
88,74
74,82
72,89
75,83
66,77
88,89
85,72
80,93
78,71
80,90
82,83
69,75
82,68
81,76
98,74
87,87
77,75
77,75
97,90
81,99
80,74
84,80
77,82
71,80
83,82
85,74
84,68
74,87
72,79
66,67
75,97
68,73
73,76
84,78
68,69
72,75
83,90
84,66
89,87
76,90
95,89
85,78
85,81
61,77
82,85
67,63
95,60
87,70
81,68
83,90
78,83
92,83
84,87
76,81
82,78
91,85
67,93
89,80
77,80
80,79
82,95
94,77
60,82
81,70
90,97
88,82
78,72
72,91
82,72
80,99
71,81
88,82
76,65
62,64
74,97
77,81
78,79
73,84
97,83
74,73
88,66
59,85
86,79
79,72
72,86
83,78
81,77
72,64
85,83
98,73
86,76
77,75
69,75
69,82
75,88
83,95
80,71
86,79
83,84
85,95
88,85
67,67
90,83
90,75
69,88
76,77
59,99
82,97
76,89
71,70
78,68
82,78
75,77
61,72
75,81
79,85
98,77
98,93
84,90
69,88
80,80
81,64
81,84
76,85
84,70
80,74
80,78
88,94
89,107
63,69
78,73
73,74
86,92
70,79
90,96
74,94
59,87
65,67
75,88
73,77
71,77
74,80
90,75
71,92
79,97
76,71
90,77
82,79
83,76
84,82
61,94
73,84
73,84
68,90
91,87
93,69
94,87
82,83
76,84
85,83
79,74
90,87
82,87
88,93
76,95
68,85
78,82
76,87
68,73
70,89
88,77
85,83
80,62
86,80
68,96
83,81
67,87
66,84
71,70
92,80
64,80
78,77
77,73
79,90
83,80
77,85
81,96
76,71
69,88
69,78
79,77
88,97
89,83
80,89
79,98
89,86
84,77
77,81
80,82
78,73
68,84
71,71
82,74
78,70
86,85
81,86
74,71
77,83
85,69
90,85
74,63
92,88
80,72
78,82
85,77
68,78
71,97
57,75
74,63
76,82
92,91
89,79
71,77
71,78
86,79
80,78
61,94
74,78
62,70
68,70
82,63
87,84
83,87
94,75
60,69
87,85
92,79
70,92
71,76
92,72
83,75
72,96
78,85
82,84
93,79
92,73
74,91
83,74
68,83
75,73
75,83
78,72
88,79
73,76
93,84
74,81
75,84
77,84
71,75
77,80
85,92
69,81
69,86
87,77
90,73
69,93
91,87
87,70
83,82
87,84
89,84
73,70
89,81
84,81
79,70
85,82
80,85
79,94
83,76
94,101
85,91
82,79
84,86
85,87
85,94
79,73
79,76
77,91
76,68
77,75
74,94
65,66
77,83
91,60
96,95
96,95
95,85
93,89
74,92
73,93
74,67
88,79
75,88
88,88
81,84
63,69
80,96
96,82
74,73
82,82
67,98
78,74
86,75
86,86
69,99
82,77
89,72
69,63
69,64
84,76
79,90
75,88
68,75
84,79
77,80
73,77
80,84
78,83
65,77
77,86
74,70
75,85
69,72
90,89
81,80
77,84
80,83
88,79
77,64
60,95
68,90
79,79
64,88
89,74
96,84
83,97
82,88
81,71
81,79
83,91
73,96
80,88
87,83
83,76
84,84
74,78
88,79
82,98
85,85
81,83
70,84
86,76
96,89
75,97
82,78
84,78
73,76
75,88
77,77
59,84
77,88
77,82
92,73
58,68
67,76
95,83
87,87
87,79
76,81
72,97
72,97
76,83
76,82
76,82
83,75
80,69
93,79
79,72
68,78
61,91
79,61
78,81
96,83
87,93
79,74
92,85
65,98
74,73
81,80
82,93
89,64
67,59
70,78
86,82
82,95
79,82
78,78
90,60
77,69
72,71
63,74
80,77
81,65
84,91
59,73
80,90
70,84
81,71
79,90
64,83
78,81
81,90
91,74
91,81
86,83
76,73
74,88
85,92
94,80
91,77
78,65
66,82
77,69
74,71
79,80
90,72
79,71
84,94
85,88
75,92
71,68
70,85
90,73
84,96
91,77
95,85
64,76
94,81
76,82
85,77
71,80
67,82
85,67
90,74
67,82
71,78
79,81
91,87
69,87
75,76
79,78
79,84
80,87
80,80
70,94
73,90
73,73
70,88
91,95
95,83
58,63
78,79
72,83
80,88
66,90
68,95
74,77
72,104
76,81
81,85
95,80
81,78
85,90
86,85
67,93
78,85
88,64
80,63
60,79
84,84
82,67
91,84
86,78
76,64
74,74
80,90
68,89
75,81
93,78
86,85
74,81
84,57
72,68
61,69
88,83
86,68
86,68
78,77
64,67
74,85
82,78
68,73
82,87
77,70
88,83
91,92
79,73
75,77
77,77
83,67
73,71
96,90
90,92
87,81
88,86
74,74
82,88
95,76
87,73
75,102
73,81
79,77
74,81
77,96
95,74
86,82
84,78
81,82
83,94
88,75
83,96
93,76
76,77
69,64
80,81
89,79
75,80
74,97
76,83
81,80
90,93
71,77
66,65
78,71
103,95
78,94
77,65
83,84
86,86
81,92
73,83
67,87
76,68
81,94
82,78
84,87
92,71
86,79
63,77
65,73
74,85
83,81
85,81
77,83
78,86
68,77
88,82
106,79
78,91
77,81
83,72
72,90
71,99
82,85
82,80
74,67
92,74
79,88
70,96
73,66
83,94
86,84
74,96
79,78
73,80
87,73
70,81
75,70
77,76
98,78
87,76
91,78
86,64
79,80
69,76
74,63
87,81
68,78
80,80
64,72
69,77
76,85
86,69
84,82
92,91
80,83
80,79
75,90
78,71
69,97
77,81
76,82
82,74
93,88
86,92
93,77
58,84
58,84
77,78
76,84
73,74
76,81
76,89
84,71
73,82
86,94
87,80
85,93
88,88
78,71
74,79
73,82
89,78
75,83
74,84
93,79
79,86
73,73
86,83
81,78
80,72
60,75
80,86
72,84
78,93
90,93
82,77
86,86
75,69
75,78
66,65
91,87
83,56
80,65
93,96
78,82
69,93
90,88
90,80
71,75
102,72
98,67
90,81
85,70
89,72
83,85
82,82
81,71
81,78
85,87
57,85
63,103
83,86
93,84
60,90
93,81
90,81
79,98
96,78
88,85
82,81
79,87
73,86
94,66
91,87
98,93
74,77
82,72
75,73
74,81
80,81
71,80
89,95
77,81
73,89
68,79
84,88
75,83
69,88
83,98
68,89
75,62
81,77
69,92
84,101
88,72
89,76
100,78
91,83
69,81
84,77
84,77
83,82
62,86
84,83
83,79
76,86
80,72
84,65
86,72
76,84
79,87
76,102
82,80
89,77
83,89
72,71
90,81
88,94
71,77
88,95
69,82
70,81
86,63
74,80
85,70
77,83
97,79
76,64
85,81
76,78
71,74
80,94
91,76
76,78
76,70
80,88
70,78
67,75
85,95
78,81
81,76
75,74
61,77
80,87
78,90
73,87
86,85
66,80
85,81
75,81
83,79
80,70
85,78
83,78
82,84
77,83
83,97
85,74
89,99
72,82
75,81
74,71
76,80
67,79
85,74
90,95
79,99
76,77
81,79
104,70
94,67
99,91
75,83
82,83
86,79
78,91
78,91
93,89
93,67
76,97
73,74
84,70
83,80
87,74
90,96
88,83
84,86
78,82
76,75
72,77
83,82
83,67
74,73
78,72
86,76
73,84
87,73
89,82
81,75
104,72
82,73
73,94
73,63
62,59
82,72
88,94
71,84
87,76
70,80
80,74
80,93
69,69
86,76
72,82
66,88
90,75
94,89
88,97
78,70
72,94
82,75
73,86
94,71
89,70
78,65
72,95
77,89
86,90
85,89
75,84
78,69
77,70
82,69
67,95
88,79
92,88
78,85
79,95
85,80
90,85
80,77
91,94
91,76
89,97
80,97
79,83
78,80
77,73
82,84
67,76
90,82
85,73
71,90
69,87
70,79
62,68
105,81
89,69
77,75
91,83
71,79
88,74
85,87
94,68
97,81
76,86
82,87
62,84
81,61
77,72
95,101
74,100
79,76
84,90
82,88
73,77
77,83
71,68
77,83
79,94
87,76
72,72
76,88
85,73
75,83
78,75
76,84
80,61
77,85
68,73
77,74
77,86
83,74
74,83
78,77
79,88
75,70
83,84
66,86
76,87
92,88
87,85
84,82
89,91
65,74
80,77
72,74
93,82
76,63
92,76
78,90
94,75
77,78
70,64
73,80
87,97
87,90
87,97
92,81
88,66
87,79
87,85
76,74
77,74
90,87
66,78
88,84
71,87
71,89
75,88
77,79
100,76
76,73
68,80
79,92
70,86
83,85
67,81
87,88
79,71
83,80
102,63
89,69
72,91
81,94
81,94
105,78
85,88
75,87
83,78
93,65
84,83
86,90
86,74
81,85
77,86
81,82
93,69
63,77
73,67
64,74
66,81
82,79
82,78
64,81
88,85
82,87
66,71
73,76
90,79
70,72
95,79
82,85
77,86
72,95
82,80
81,63
80,84
82,80
89,88
83,87
68,94
79,75
89,89
90,73
82,86
73,95
86,88
82,81
87,84
90,84
87,80
66,73
77,76
75,72
76,74
66,87
83,77
70,67
71,83
84,83
85,86
100,82
82,79
71,75
90,66
77,70
57,75
90,67
82,78
74,86
83,88
78,93
65,65
96,85
83,85
80,84
85,70
95,75
86,81
74,84
76,64
73,77
70,82
75,82
78,77
77,71
85,80
71,68
85,69
73,78
83,85
82,74
81,78
69,80
88,83
82,89
94,80
80,82
80,79
83,97
75,86
88,78
96,64
87,81
71,73
74,76
78,84
88,83
75,77
75,74
90,75
93,75
86,65
89,77
90,71
65,78
73,77
80,73
67,88
83,87
75,69
75,84
91,83
93,83
79,68
83,84
79,79
86,69
93,84
69,64
84,76
68,86
94,81
85,74
78,80
80,83
87,76
90,70
91,93
97,86
78,84
94,83
86,74
89,73
86,84
86,84
70,72
74,96
72,57
71,75
92,71
75,81
77,72
83,81
82,85
85,81
67,77
80,82
86,76
88,88
66,84
80,84
97,73
78,77
76,78
75,78
70,79
62,76
91,79
72,80
83,78
71,95
87,60
74,69
75,81
77,84
81,81
76,92
84,72
89,81
93,70
78,98
97,72
79,77
77,74
74,79
84,69
82,97
77,82
80,82
71,82
72,92
63,78
76,79
72,88
83,84
80,92
75,75
90,84
73,75
82,71
62,92
73,79
86,55
71,75
79,85
72,85
88,72
71,66
81,92
77,94
73,81
75,67
89,75
82,76
72,74
101,85
67,83
65,92
79,71
73,96
74,95
89,78
71,64
88,71
81,77
88,90
89,90
75,70
80,90
69,76
99,74
76,77
74,91
75,75
78,79
80,86
85,86
85,86
69,78
78,76
80,82
86,67
86,77
71,58
57,84
88,93
75,78
98,69
78,62
71,89
81,81
68,79
84,74
75,97
76,70
85,88
97,87
85,67
77,77
82,82
85,77
95,85
87,90
73,82
68,89
67,71
79,79
72,86
84,87
74,82
84,95
83,89
78,99
86,79
82,82
71,96
72,87
95,75
82,74
81,66
76,83
78,83
84,65
62,78
82,84
74,82
83,66
63,88
73,87
78,69
68,76
80,71
81,86
74,77
78,75
86,84
66,73
81,75
77,94
92,75
74,79
82,68
80,74
79,77
86,66
87,71
76,91
70,78
78,71
81,82
87,74
80,87
93,86
77,73
93,67
73,78
66,83
83,80
70,77
84,79
73,67
73,76
71,82
68,79
83,81
100,73
89,76
74,60
83,89
91,77
80,78
85,79
86,91
88,94
87,85
70,84
79,95
95,84
76,82
88,86
83,87
66,73
77,64
92,90
86,75
74,94
85,77
92,78
77,94
82,70
83,68
69,69
91,85
90,65
68,68
87,73
79,91
77,79
90,72
71,85
72,85
77,76
97,83
89,87
94,79
65,80
92,73
73,72
79,80
72,82
78,93
61,66
72,95
88,76
71,91
89,63
77,69
84,90
84,95
68,69
77,74
85,73
81,70
76,92
89,78
86,88
83,74
65,83
75,72
98,87
89,71
102,81
73,78
82,80
90,69
67,97
87,82
71,64
89,73
77,86
64,102
71,94
66,77
79,84
69,76
85,72
88,97
85,81
81,80
93,84
71,96
92,91
88,71
71,53
97,72
70,89
83,70
74,84
88,89
84,77
81,73
63,72
91,83
75,91
85,71
81,63
80,75
85,81
80,76
65,99
80,70
83,85
82,79
73,81
76,84
72,75
59,92
59,92
80,96
83,65
81,49
70,70
73,92
85,80
108,74
89,81
73,76
82,87
68,86
68,86
81,90
75,79
89,66
89,66
70,79
96,85
79,85
82,78
60,70
92,97
86,69
73,93
89,82
82,65
67,93
100,65
85,74
75,77
89,83
75,60
72,89
83,78
83,78
99,75
73,82
81,87
71,79
84,75
75,88
83,86
70,75
79,88
79,83
66,74
63,77
65,90
88,80
79,83
94,96
74,76
91,87
75,78
71,79
68,94
86,87
75,90
87,87
59,75
74,90
92,88
75,83
87,79
79,91
83,97
75,79
74,90
94,77
78,70
84,78
89,82
82,72
75,97
95,92
84,87
88,87
87,83
73,89
80,76
85,98
89,101
74,93
94,72
81,80
88,85
93,83
74,78
78,70
88,63
91,69
64,64
87,87
68,82
80,86
71,79
78,86
71,68
67,85
83,85
59,75
77,69
76,80
79,89
93,88
91,83
69,77
80,79
77,73
75,71
81,73
72,74
85,79
83,79
66,84
94,78
61,86
81,78
82,83
81,75
73,71
73,75
82,84
64,90
76,91
83,86
74,82
73,89
94,85
82,68
75,89
79,75
64,92
67,88
99,65
92,84
72,76
73,85
73,74
66,66
77,75
67,88
80,90
88,75
78,84
79,76
78,85
69,87
83,74
100,70
98,72
85,81
69,78
79,73
87,90
90,83
75,71
88,72
81,70
85,75
78,83
86,74
81,87
80,85
89,78
96,67
75,76
90,83
78,81
91,88
87,80
62,69
84,86
73,68
68,82
60,79
80,72
79,89
75,82
73,88
77,76
72,77
96,85
73,89
73,91
88,64
54,67
94,84
89,77
96,74
80,75
91,96
89,80
96,88
96,88
83,82
76,77
74,89
78,75
78,92
87,90
81,76
87,86
64,82
92,83
84,94
80,81
87,72
76,80
79,73
79,83
85,86
79,82
92,82
81,87
71,89
83,87
77,89
84,62
59,86
73,79
69,74
76,94
91,92
69,70
56,76
72,74
81,83
78,87
69,70
88,79
78,75
72,77
80,84
73,84
93,65
67,81
92,81
94,71
72,58
93,85
86,68
86,68
95,77
79,81
56,74
86,83
74,92
84,63
79,75
85,75
75,91
80,85
84,108
86,83
75,75
75,82
94,88
79,89
83,81
82,81
80,72
64,91
78,63
74,75
81,84
75,87
67,80
92,71
83,66
85,77
73,83
80,95
74,65
79,82
77,75
78,81
88,87
70,93
79,69
90,85
95,85
94,81
71,76
70,72
78,84
77,88
83,87
66,69
69,88
86,93
82,92
73,75
88,80
78,90
103,96
80,81
81,78
90,85
97,93
81,73
86,73
64,81
87,79
77,83
79,70
81,86
80,83
77,88
80,96
79,76
76,96
91,107
67,74
75,81
85,82
74,83
74,78
83,86
83,79
96,79
67,85
76,79
74,86
85,64
89,78
87,82
70,76
82,78
77,82
67,85
86,86
99,85
95,85
79,70
86,72
83,80
88,88
68,85
78,63
79,86
86,85
70,67
66,74
83,72
94,74
80,83
90,72
81,73
84,69
87,89
89,65
77,79
90,88
82,88
74,71
81,71
89,75
84,69
97,82
78,86
88,96
70,71
69,70
76,77
75,81
64,90
94,88
63,87
82,74
81,84
78,68
98,75
85,86
78,76
88,73
79,90
96,81
98,77
85,74
81,82
89,71
85,88
98,71
81,78
65,73
70,74
97,81
67,67
86,89
78,74
72,83
80,81
71,90
86,92
73,83
77,94
76,75
86,81
78,73
85,100
76,93
78,93
90,92
64,93
80,79
82,85
74,85
83,80
77,71
97,83
79,77
77,80
79,74
63,91
81,90
84,94
94,86
88,75
72,74
85,78
77,84
83,66
80,82
75,79
81,73
84,95
90,63
93,74
83,73
82,77
82,77
82,81
72,86
83,78
78,92
87,79
76,82
72,93
88,82
78,99
85,88
75,71
67,90
73,92
72,73
82,63
68,76
99,90
81,78
84,74
74,83
79,86
82,67
70,81
72,80
90,82
80,61
100,84
80,70
66,85
61,71
78,78
73,90
88,78
71,81
71,89
60,64
63,77
83,92
79,73
68,76
61,70
85,73
73,80
81,55
74,84
84,88
76,88
81,75
70,89
83,77
86,73
87,82
71,86
80,98
71,79
83,79
79,87
65,89
91,77
95,79
104,86
73,79
87,76
89,77
90,75
89,81
73,94
74,83
75,90
83,90
77,85
80,84
74,89
69,70
84,81
92,86
89,93
65,83
84,77
78,92
62,75
81,59
75,73
72,66
84,84
82,86
71,79
81,79
72,87
82,72
71,105
69,76
80,75
84,81
72,78
84,86
72,83
88,92
74,107
96,80
72,81
75,86
89,92
81,77
90,68
69,82
91,80
76,62
85,86
74,79
86,72
101,84
94,75
75,80
88,76
87,78
96,81
84,74
77,79
84,89
68,76
83,64
71,69
68,83
95,89
79,91
69,62
67,91
74,79
84,87
91,86
71,93
91,84
78,80
97,99
75,99
89,67
86,77
83,72
75,88
73,78
93,81
82,68
83,74
84,70
95,79
75,92
78,73
81,90
69,68
70,83
81,72
74,67
57,77
85,73
78,81
81,88
72,63
85,91
79,79
66,77
87,89
96,82
82,84
79,78
84,75
74,100
95,78
88,73
77,69
81,83
76,70
87,78
91,77
61,89
92,84
89,74
93,82
77,86
80,78
59,71
80,82
82,72
81,83
84,79
71,78
65,74
102,85
82,90
82,91
77,89
77,71
82,77
80,76
89,82
87,71
81,76
79,84
67,75
72,79
78,80
76,71
79,81
76,68
74,77
87,78
85,97
63,81
89,92
75,77
75,93
63,91
76,88
78,76
93,80
71,81
86,79
94,78
106,72
89,72
77,73
76,79
98,73
95,71
92,76
93,83
77,69
80,74
81,85
72,66
92,85
74,67
85,77
78,72
85,92
86,78
68,74
63,77
86,76
65,79
72,81
79,88
80,81
73,87
76,85
86,79
85,76
87,69
86,81
87,84
78,57
84,73
83,87
75,80
87,63
71,70
68,69
76,80
73,84
67,89
84,77
88,88
92,85
83,69
79,76
96,75
76,73
78,81
80,62
91,83
70,67
84,75
84,67
85,73
70,84
77,84
82,77
75,92
86,55
99,70
75,84
84,70
